"Id","X","Y"
2413,-75.1073670105,40.491854704
2414,-75.1073957406,40.5098727138
2415,-75.1074244966,40.5278906672
2416,-75.1074532787,40.5459085643
2417,-75.1074820867,40.563926405
2418,-75.0825217567,39.4647539622
2419,-75.0825430501,39.4827751878
2420,-75.0825643627,39.5007963574
2421,-75.0825856944,39.5188174709
2422,-75.0826070452,39.5368385285
2423,-75.0826284153,39.5548595299
2424,-75.0826498045,39.5728804754
2425,-75.082671213,39.5909013647
2426,-75.0826926407,39.608922198
2427,-75.0827140877,39.6269429752
2428,-75.0827355539,39.6449636964
2429,-75.0827570395,39.6629843615
2430,-75.0828000686,39.6990255233
2431,-75.0828216122,39.7170460201
2432,-75.0828431751,39.7350664607
2433,-75.0828647575,39.7530868452
2434,-75.0828863593,39.7711071737
2435,-75.0829079805,39.7891274459
2436,-75.0829296211,39.8071476621
2437,-75.0829512813,39.8251678221
2438,-75.0829729609,39.8431879259
2439,-75.08299466,39.8612079736
2440,-75.0830163787,39.8792279652
2441,-75.083038117,39.8972479006
2442,-75.0830598748,39.9152677798
2443,-75.0830816522,39.9332876028
2444,-75.0831252658,39.9693270802
2445,-75.0831471021,39.9873467347
2446,-75.0832346442,40.0594247904
2447,-75.0832565791,40.0774441637
2448,-75.0832785337,40.0954634808
2449,-75.0833005081,40.1134827417
2450,-75.0833225023,40.1315019464
2451,-75.0833445164,40.1495210948
2452,-75.0833665503,40.1675401869
2453,-75.0833886041,40.1855592228
2454,-75.0834106777,40.2035782024
2455,-75.0834327713,40.2215971257
2456,-75.0834548848,40.2396159928
2457,-75.0834770183,40.2576348035
2458,-75.0834991717,40.275653558
2459,-75.0835213451,40.2936722562
2460,-75.0835435386,40.311690898
2461,-75.083565752,40.3297094836
2462,-75.0835879855,40.3477280128
2463,-75.0836102391,40.3657464857
2464,-75.0836325128,40.3837649023
2465,-75.0836548066,40.4017832626
2466,-75.0836771206,40.4198015665
2467,-75.0836994546,40.4378198141
2468,-75.0837218089,40.4558380054
2469,-75.0837441834,40.4738561403
2470,-75.0837665781,40.4918742188
2471,-75.083788993,40.509892241
2472,-75.0838114281,40.5279102068
2473,-75.0838338836,40.5459281162
2474,-75.0593639918,39.5728947031
2475,-75.0593793687,39.5909156015
2476,-75.0593947593,39.6089364438
2477,-75.0594101638,39.6269572301
2478,-75.0594255822,39.6449779604
2479,-75.0594410144,39.6629986345
2480,-75.0594719205,39.6990398145
2481,-75.0594873943,39.7170603203
2482,-75.0595028821,39.7350807701
2483,-75.0595183839,39.7531011637
2484,-75.0595338996,39.7711215012
2485,-75.0595494292,39.7891417826
2486,-75.0595649728,39.8071620079
2487,-75.0595805304,39.825182177
2488,-75.059596102,39.84320229
2489,-75.0596116877,39.8612223468
2490,-75.0596272873,39.8792423475
2491,-75.059642901,39.897262292
2492,-75.0596585288,39.9152821803
2493,-75.0596741706,39.9333020125
2494,-75.0596898265,39.9513217885
2495,-75.0597054965,39.9693415083
2496,-75.0597211807,39.9873611719
2497,-75.0597368789,40.0053807793
2498,-75.0597683179,40.0414198255
2499,-75.0597840587,40.0594392642
2500,-75.0597998136,40.0774586468
2501,-75.0598155827,40.0954779731
2502,-75.059831366,40.1134972432
2503,-75.0598471636,40.131516457
2504,-75.0598629754,40.1495356146
2505,-75.0598788015,40.1675547159
2506,-75.0598946418,40.185573761
2507,-75.0599104964,40.2035927498
2508,-75.0599263654,40.2216116824
2509,-75.0599422486,40.2396305587
2510,-75.0599581462,40.2576493787
2511,-75.0599740581,40.2756681424
2512,-75.0599899844,40.2936868498
2513,-75.060005925,40.3117055009
2514,-75.0600218801,40.3297240957
2515,-75.0600378495,40.3477426342
2516,-75.0600538334,40.3657611164
2517,-75.0600698317,40.3837795423
2518,-75.0600858444,40.4017979118
2519,-75.0601018716,40.419816225
2520,-75.0360688285,39.5548833044
2521,-75.0360781653,39.572904265
2522,-75.0360875105,39.5909251695
2523,-75.0360968641,39.6089460179
2524,-75.0361062261,39.6269668103
2525,-75.0361155965,39.6449875466
2526,-75.0361249754,39.6630082269
2527,-75.0361343627,39.681028851
2528,-75.0361437584,39.6990494191
2529,-75.0361531626,39.717069931
2530,-75.0361625752,39.7350903869
2531,-75.0361719963,39.7531107866
2532,-75.0361814259,39.7711311303
2533,-75.036190864,39.7891514178
2534,-75.0362003105,39.8071716492
2535,-75.0362097656,39.8251918244
2536,-75.0362192292,39.8432119435
2537,-75.0362287013,39.8612320065
2538,-75.0362381819,39.8792520133
2539,-75.036247671,39.8972719639
2540,-75.0362571687,39.9152918584
2541,-75.036266675,39.9333116967
2542,-75.0362761898,39.9513314789
2543,-75.0362857132,39.9693512048
2544,-75.0362952451,39.9873708746
2545,-75.0363047857,40.0053904881
2546,-75.0363238925,40.0414295466
2547,-75.0363334589,40.0594489916
2548,-75.0363430339,40.0774683803
2549,-75.0363526175,40.0954877128
2550,-75.0363622097,40.113506989
2551,-75.0363718106,40.1315262091
2552,-75.0363814202,40.1495453728
2553,-75.0363910384,40.1675644804
2554,-75.0364006653,40.1855835317
2555,-75.0364103009,40.2036025267
2556,-75.0364199451,40.2216214654
2557,-75.0364295981,40.2396403479
2558,-75.0364392598,40.2576591741
2559,-75.0364489302,40.275677944
2560,-75.0364586093,40.2936966576
2561,-75.0364682971,40.3117153149
2562,-75.0364779937,40.329733916
2563,-75.0364876991,40.3477524607
2564,-75.0364974132,40.3657709491
2565,-75.0365071361,40.3837893812
2566,-75.0365168678,40.401807757
2567,-75.0127857122,39.5368671777
2568,-75.0127890198,39.5548881974
2569,-75.0127923304,39.5729091611
2570,-75.0127956439,39.5909300687
2571,-75.0127989605,39.6089509203
2572,-75.01280228,39.6269717158
2573,-75.0128056025,39.6449924552
2574,-75.012808928,39.6630131386
2575,-75.0128122564,39.6810337659
2576,-75.0128155879,39.699054337
2577,-75.0128189224,39.7170748521
2578,-75.0128222598,39.7350953111
2579,-75.0128256003,39.753115714
2580,-75.0128289438,39.7711360608
2581,-75.0128322903,39.7891563514
2582,-75.0128356398,39.8071765859
2583,-75.0128389923,39.8251967643
2584,-75.0128423478,39.8432168866
2585,-75.0128457063,39.8612369527
2586,-75.0128490679,39.8792569626
2587,-75.0128524325,39.8972769164
2588,-75.0128558001,39.915296814
2589,-75.0128591708,39.9333166555
2590,-75.0128625445,39.9513364408
2591,-75.0128659212,39.9693561699
2592,-75.012869301,39.9873758428
2593,-75.0128726838,40.0053954595
2594,-75.0128828505,40.0594539724
2595,-75.0128862456,40.0774733643
2596,-75.0128896437,40.0954926999
2597,-75.0128930448,40.1135119794
2598,-75.012896449,40.1315312025
2599,-75.0128998563,40.1495503695
2600,-75.0129032667,40.1675694802
2601,-75.0129066801,40.1855885346
2602,-75.0129100966,40.2036075328
2603,-75.0129135162,40.2216264747
2604,-75.0129169389,40.2396453604
2605,-75.0129203646,40.2576641898
2606,-75.0129237935,40.2756829628
2607,-75.0129272255,40.2937016797
2608,-75.0129306605,40.3117203402
2609,-75.0129340987,40.3297389444
2610,-75.0129375399,40.3477574923
2611,-75.0129409843,40.3657759839
2612,-75.0129444317,40.3837944192
2613,-75.0129478823,40.4018127981
2614,-74.9895146322,39.5188463318
2615,-74.9895119214,39.5368674077
2616,-74.9895092082,39.5548884276
2617,-74.9895064925,39.5729093914
2618,-74.9895037744,39.5909302992
2619,-74.9895010539,39.6089511509
2620,-74.9894983309,39.6269719465
2621,-74.9894956054,39.6449926861
2622,-74.9894928776,39.6630133696
2623,-74.9894901472,39.681033997
2624,-74.9894874144,39.6990545684
2625,-74.9894846792,39.7170750836
2626,-74.9894819415,39.7350955428
2627,-74.9894792013,39.7531159458
2628,-74.9894764587,39.7711362927
2629,-74.9894737135,39.7891565835
2630,-74.989470966,39.8071768181
2631,-74.9894682159,39.8251969967
2632,-74.9894654634,39.8432171191
2633,-74.9894627084,39.8612371853
2634,-74.9894599509,39.8792571954
2635,-74.9894571909,39.8972771494
2636,-74.9894544285,39.9152970471
2637,-74.9894516635,39.9333168887
2638,-74.9894488961,39.9513366742
2639,-74.9894461262,39.9693564034
2640,-74.9894433538,39.9873760765
2641,-74.9894405789,40.0053956933
2642,-74.9894378015,40.023415254
2643,-74.9894322391,40.0594542067
2644,-74.9894294542,40.0774735987
2645,-74.9894266667,40.0954929345
2646,-74.9894210843,40.1315314374
2647,-74.9894182893,40.1495506045
2648,-74.9894154918,40.1675697154
2649,-74.9894126918,40.18558877
2650,-74.9894098893,40.2036077683
2651,-74.9894070842,40.2216267104
2652,-74.9894042766,40.2396455962
2653,-74.9894014664,40.2576644257
2654,-74.9893986537,40.2756831989
2655,-74.9893958385,40.2937019159
2656,-74.9893930208,40.3117205765
2657,-74.9893902005,40.3297391809
2658,-74.9893873776,40.347757729
2659,-74.9893845522,40.3657762207
2660,-74.9893817243,40.3837946561
2661,-74.9893788938,40.4018130352
2662,-74.966238133,39.5368629779
2663,-74.966229399,39.5548839949
2664,-74.9662206571,39.5729049559
2665,-74.9662119073,39.5909258609
2666,-74.9662031497,39.6089467097
2667,-74.9661943842,39.6269675026
2668,-74.9661856109,39.6449882393
2669,-74.9661768296,39.66300892
2670,-74.9661680405,39.6810295446
2671,-74.9661592434,39.6990501131
2672,-74.9661504384,39.7170706255
2673,-74.9661416255,39.7350910818
2674,-74.9661328047,39.753111482
2675,-74.966123976,39.7711318261
2676,-74.9661151393,39.789152114
2677,-74.9661062946,39.8071723458
2678,-74.966097442,39.8251925215
2679,-74.9660885815,39.8432126411
2680,-74.9660797129,39.8612327045
2681,-74.9660708364,39.8792527117
2682,-74.9660619519,39.8972726628
2683,-74.9660530593,39.9152925577
2684,-74.9660441588,39.9333123965
2685,-74.9660352503,39.9513321791
2686,-74.9660263337,39.9693519055
2687,-74.9660174091,39.9873715757
2688,-74.9660084764,40.0053911897
2689,-74.9659995358,40.0234107475
2690,-74.965990587,40.0414302491
2691,-74.9659816302,40.0594496945
2692,-74.9659726653,40.0774690836
2693,-74.9659636924,40.0954884166
2694,-74.9659547113,40.1135076933
2695,-74.9659457222,40.1315269137
2696,-74.9659367249,40.149546078
2697,-74.9659277195,40.1675651859
2698,-74.9659187061,40.1855842377
2699,-74.9659096844,40.2036032331
2700,-74.9659006547,40.2216221723
2701,-74.9658916168,40.2396410552
2702,-74.9658825707,40.2576598819
2703,-74.9658735165,40.2756786522
2704,-74.9658644541,40.2936973663
2705,-74.9658553836,40.3117160241
2706,-74.9658463048,40.3297346256
2707,-74.9658372179,40.3477531707
2708,-74.9658281227,40.3657716596
2709,-74.9658190193,40.3837900921
2710,-74.9429495976,39.5548748994
2711,-74.9429348295,39.5728958546
2712,-74.9429200481,39.5909167538
2713,-74.9429052534,39.6089375969
2714,-74.9428904454,39.6269583839
2715,-74.9428756242,39.6449791148
2716,-74.9428607895,39.6629997897
2717,-74.9428459416,39.6810204085
2718,-74.9428310803,39.6990409712
2719,-74.9428162056,39.7170614778
2720,-74.9428013176,39.7350819282
2721,-74.9427864161,39.7531023226
2722,-74.9427715013,39.7711226609
2723,-74.942756573,39.789142943
2724,-74.9427416313,39.807163169
2725,-74.9427266761,39.8251833389
2726,-74.9427117075,39.8432034526
2727,-74.9426967254,39.8612235101
2728,-74.9426817299,39.8792435115
2729,-74.9426667208,39.8972634568
2730,-74.9426516982,39.9152833459
2731,-74.9426366621,39.9333031788
2732,-74.9426216124,39.9513229555
2733,-74.9426065492,39.969342676
2734,-74.9425914724,39.9873623404
2735,-74.9425763821,40.0053819485
2736,-74.9425612781,40.0234015005
2737,-74.9425461605,40.0414209962
2738,-74.9425310294,40.0594404357
2739,-74.9425158845,40.077459819
2740,-74.9425007261,40.095479146
2741,-74.9424855539,40.1134984169
2742,-74.9424703681,40.1315176315
2743,-74.9424551686,40.1495367898
2744,-74.9424399554,40.1675558919
2745,-74.9424247284,40.1855749377
2746,-74.9424094878,40.2035939273
2747,-74.9423942333,40.2216128606
2748,-74.9423789652,40.2396317376
2749,-74.9423636832,40.2576505583
2750,-74.9423483875,40.2756693228
2751,-74.9423330779,40.2936880309
2752,-74.9423177545,40.3117066828
2753,-74.9423024173,40.3297252784
2754,-74.9196490152,39.5728820875
2755,-74.9196282022,39.5909029779
2756,-74.9196073704,39.6089238122
2757,-74.91958652,39.6269445905
2758,-74.9195656508,39.6449653127
2759,-74.9195447628,39.6629859787
2760,-74.9195238561,39.6810065887
2761,-74.9195029305,39.6990271426
2762,-74.9194819862,39.7170476404
2763,-74.9194610229,39.7350680821
2764,-74.9194400409,39.7530884677
2765,-74.9194190399,39.7711087971
2766,-74.9193980201,39.7891290705
2767,-74.9193769814,39.8071492876
2768,-74.9193559237,39.8251694487
2769,-74.919334847,39.8431895536
2770,-74.9193137514,39.8612096023
2771,-74.9192926368,39.8792295949
2772,-74.9192715032,39.8972495313
2773,-74.9192503506,39.9152694115
2774,-74.9192291789,39.9332892356
2775,-74.9192079881,39.9513090034
2776,-74.9191867783,39.9693287151
2777,-74.9191655494,39.9873483706
2778,-74.9191443013,40.0053679699
2779,-74.9191230341,40.0233875129
2780,-74.9191017477,40.0414069998
2781,-74.9190804422,40.0594264304
2782,-74.9190591174,40.0774458048
2783,-74.9190377734,40.095465123
2784,-74.9190164102,40.1134843849
2785,-74.9189950277,40.1315035906
2786,-74.918973626,40.14952274
2787,-74.9189522049,40.1675418332
2788,-74.9189307645,40.1855608701
2789,-74.9189093048,40.2035798508
2790,-74.9188878257,40.2215987751
2791,-74.9188663273,40.2396176432
2792,-74.9188448095,40.257636455
2793,-74.9188232722,40.2756552106
2794,-74.9188017155,40.2936739098
2795,-74.9187801394,40.3116925527
2796,-74.8963095062,39.6089053559
2797,-74.8962826133,39.6269261224
2798,-74.8962556962,39.6449468328
2799,-74.8962287549,39.6629674871
2800,-74.8962017894,39.6809880854
2801,-74.8961747996,39.6990086275
2802,-74.8961477855,39.7170291135
2803,-74.8961207472,39.7350495434
2804,-74.8960936845,39.7530699172
2805,-74.8960665975,39.7710902349
2806,-74.8960394861,39.7891104964
2807,-74.8960123504,39.8071307017
2808,-74.8959851902,39.825150851
2809,-74.8959580055,39.843170944
2810,-74.8959307964,39.861190981
2811,-74.8959035628,39.8792109617
2812,-74.8958763047,39.8972308863
2813,-74.895849022,39.9152507547
2814,-74.8958217148,39.9332705669
2815,-74.8957943829,39.9512903229
2816,-74.8957670265,39.9693100227
2817,-74.8957396454,39.9873296663
2818,-74.8957122397,40.0053492537
2819,-74.8956848092,40.0233687849
2820,-74.895657354,40.0413882599
2821,-74.8956298741,40.0594076786
2822,-74.8956023695,40.0774270411
2823,-74.89557484,40.0954463474
2824,-74.8955472857,40.1134655974
2825,-74.8955197066,40.1314847912
2826,-74.8954921026,40.1495039287
2827,-74.8954644738,40.1675230099
2828,-74.89543682,40.1855420349
2829,-74.8954091412,40.2035610036
2830,-74.8953814375,40.221579916
2831,-74.8953537088,40.2395987722
2832,-74.8953259551,40.257617572
2833,-74.8952981764,40.2756363156
2834,-74.8952703726,40.2936550028
2835,-74.8952425437,40.3116736338
2836,-74.8729787307,39.6269029796
2837,-74.8729457658,39.6449236753
2838,-74.8729127712,39.6629443149
2839,-74.8728797469,39.6809648984
2840,-74.8728466929,39.6989854258
2841,-74.8728136092,39.717005897
2842,-74.8727804958,39.7350263122
2843,-74.8727473525,39.7530466712
2844,-74.8727141795,39.7710669741
2845,-74.8726809766,39.7890872208
2846,-74.8726477438,39.8071074114
2847,-74.8726144811,39.8251275458
2848,-74.8725811885,39.8431476241
2849,-74.8725478659,39.8611676461
2850,-74.8725145133,39.8791876121
2851,-74.8724811307,39.8972075218
2852,-74.872447718,39.9152273754
2853,-74.8724142752,39.9332471727
2854,-74.8723808024,39.9512669139
2855,-74.8723472993,39.9692865988
2856,-74.8723137661,39.9873062276
2857,-74.8722802027,40.0053258001
2858,-74.8722466091,40.0233453164
2859,-74.8722129851,40.0413647765
2860,-74.8721793309,40.0593841803
2861,-74.8721456464,40.0774035279
2862,-74.8721119314,40.0954228193
2863,-74.8720781861,40.1134420544
2864,-74.8720444104,40.1314612332
2865,-74.8720106042,40.1494803558
2866,-74.8719767675,40.1674994221
2867,-74.8719429004,40.1855184321
2868,-74.8719090026,40.2035373858
2869,-74.8718750743,40.2215562833
2870,-74.8718411154,40.2395751244
2871,-74.8718071259,40.2575939093
2872,-74.8717731056,40.2756126379
2873,-74.8717390547,40.2936313101
2874,-74.849635865,39.6448958401
2875,-74.8495968171,39.662916462
2876,-74.8495577341,39.6809370278
2877,-74.849518616,39.6989575375
2878,-74.8494794627,39.716977991
2879,-74.8494402742,39.7349983884
2880,-74.8494010504,39.7530187296
2881,-74.8493617913,39.7710390147
2882,-74.8493224969,39.7890592437
2883,-74.8492831671,39.8070794165
2884,-74.849243802,39.8250995331
2885,-74.8492044014,39.8431195936
2886,-74.8491649654,39.8611395979
2887,-74.8491254938,39.879159546
2888,-74.8490859868,39.8971794379
2889,-74.8490464441,39.9151992736
2890,-74.8490068658,39.9332190531
2891,-74.8489672519,39.9512387764
2892,-74.8489276024,39.9692584435
2893,-74.8488879171,39.9872780544
2894,-74.848848196,40.005297609
2895,-74.8488084392,40.0233171074
2896,-74.8487686465,40.0413365496
2897,-74.848728818,40.0593559355
2898,-74.8486889536,40.0773752652
2899,-74.8486490532,40.0953945386
2900,-74.8486091169,40.1134137558
2901,-74.8485691446,40.1314329167
2902,-74.8485291363,40.1494520213
2903,-74.8484890918,40.1674710696
2904,-74.8484490113,40.1854900617
2905,-74.8484088946,40.2035089974
2906,-74.8483687417,40.2215278769
2907,-74.8483285526,40.2395467
2908,-74.8482883272,40.2575654669
2909,-74.8262808982,39.6628839286
2910,-74.8262357565,39.6809044736
2911,-74.8261905743,39.6989249626
2912,-74.8261453514,39.7169453954
2913,-74.8261000878,39.7349657721
2914,-74.8260547835,39.7529860926
2915,-74.8260094384,39.7710063569
2916,-74.8259640526,39.7890265651
2917,-74.8259186259,39.8070467172
2918,-74.8258731583,39.825066813
2919,-74.8258276498,39.8430868527
2920,-74.8257821004,39.8611068362
2921,-74.8257365099,39.8791267635
2922,-74.8256908784,39.8971466346
2923,-74.8256452058,39.9151664494
2924,-74.8255994921,39.9331862081
2925,-74.8255537372,39.9512059105
2926,-74.8255079411,39.9692255568
2927,-74.8254621037,39.9872451468
2928,-74.8254162251,40.0052646805
2929,-74.8253703051,40.023284158
2930,-74.8253243438,40.0413035793
2931,-74.825278341,40.0593229443
2932,-74.8252322968,40.077342253
2933,-74.825186211,40.0953615055
2934,-74.8251400837,40.1133807017
2935,-74.8250939149,40.1313998416
2936,-74.8250477044,40.1494189253
2937,-74.8250014522,40.1674379526
2938,-74.8249551584,40.1854569237
2939,-74.8249088227,40.2034758384
2940,-74.8248624453,40.2214946969
2941,-74.8248160261,40.239513499
2942,-74.8029138195,39.6808672359
2943,-74.8028625731,39.6988877012
2944,-74.8028112807,39.7169081103
2945,-74.8027599421,39.7349284633
2946,-74.8027085574,39.7529487601
2947,-74.8026571264,39.7709690007
2948,-74.8026056491,39.7889891851
2949,-74.8025541255,39.8070093134
2950,-74.8025025555,39.8250293855
2951,-74.8024509392,39.8430494014
2952,-74.8023992763,39.8610693611
2953,-74.802347567,39.8790892645
2954,-74.8022958111,39.8971091118
2955,-74.8022440086,39.9151289029
2956,-74.8021921595,39.9331486377
2957,-74.8021402636,39.9511683163
2958,-74.8020883211,39.9691879386
2959,-74.8020363317,39.9872075047
2960,-74.8019842955,40.0052270146
2961,-74.8019322124,40.0232464682
2962,-74.8018800824,40.0412658655
2963,-74.8018279054,40.0592852066
2964,-74.8017756814,40.0773044914
2965,-74.8017234103,40.0953237199
2966,-74.8016710921,40.1133428922
2967,-74.8016187268,40.1313620081
2968,-74.8015663142,40.1493810678
2969,-74.8015138544,40.1674000711
2970,-74.8014613472,40.1854190181
2971,-74.8014087927,40.2034379088
2972,-74.8013561908,40.2214567432
2973,-74.7795346181,39.6988457533
2974,-74.7794772562,39.7168661357
2975,-74.7794198426,39.734886462
2976,-74.7793623775,39.7529067321
2977,-74.7793048606,39.770926946
2978,-74.7792472919,39.7889471037
2979,-74.7791896715,39.8069672052
2980,-74.7791319992,39.8249872505
2981,-74.779074275,39.8430072396
2982,-74.7790164988,39.8610271725
2983,-74.7789586707,39.8790470492
2984,-74.7789007904,39.8970668697
2985,-74.7788428581,39.9150866339
2986,-74.7787848736,39.9331063419
2987,-74.7787268368,39.9511259936
2988,-74.7786687478,39.9691455891
2989,-74.7786106065,39.9871651283
2990,-74.7785524128,40.0051846113
2991,-74.7784941667,40.023204038
2992,-74.7784358681,40.0412234084
2993,-74.7783775169,40.0592427225
2994,-74.7783191132,40.0772619804
2995,-74.7782606568,40.0952811819
2996,-74.7782021477,40.1133003272
2997,-74.7781435859,40.1313194161
2998,-74.7780849713,40.1493384487
2999,-74.7780263038,40.1673574251
3000,-74.7779675834,40.1853763451
3001,-74.77790881,40.2033952087
3002,-74.7561432833,39.7168194716
3003,-74.7560797948,39.7348397682
3004,-74.7560162492,39.7528600086
3005,-74.7559526465,39.7708801928
3006,-74.7558889866,39.7889003208
3007,-74.7558252693,39.8069203926
3008,-74.7557614947,39.8249404082
3009,-74.7556976628,39.8429603676
3010,-74.7556337733,39.8609802707
3011,-74.7555698264,39.8790001176
3012,-74.7555058219,39.8970199082
3013,-74.7554417597,39.9150396426
3014,-74.7553776399,39.9330593207
3015,-74.7553134623,39.9510789426
3016,-74.7552492269,39.9690985082
3017,-74.7551849337,39.9871180175
3018,-74.7551205825,40.0051374706
3019,-74.7550561734,40.0231568674
3020,-74.7549917062,40.0411762079
3021,-74.754927181,40.059195492
3022,-74.7548625975,40.0772147199
3023,-74.7547979559,40.0952338915
3024,-74.754733256,40.1132530067
3025,-74.7546684978,40.1312720657
3026,-74.7546036812,40.1492910683
3027,-74.7545388061,40.1673100146
3028,-74.7544738725,40.1853289045
3029,-74.7327398041,39.7347883821
3030,-74.7326701782,39.7528085898
3031,-74.7326004897,39.7708287413
3032,-74.7325307385,39.7888488366
3033,-74.7324609245,39.8068688757
3034,-74.7323910477,39.8248888585
3035,-74.732321108,39.8429087851
3036,-74.7322511054,39.8609286555
3037,-74.7321810397,39.8789484696
3038,-74.7321109109,39.8969682274
3039,-74.7320407191,39.914987929
3040,-74.731970464,39.9330075743
3041,-74.7319001456,39.9510271633
3042,-74.7318297639,39.969046696
3043,-74.7317593188,39.9870661725
3044,-74.7316888102,40.0050855926
3045,-74.7316182382,40.0231049565
3046,-74.7315476025,40.041124264
3047,-74.7314769032,40.0591435152
3048,-74.7314061401,40.0771627101
3049,-74.7313353133,40.0951818487
3050,-74.7312644227,40.1132009309
3051,-74.7311934681,40.1312199568
3052,-74.7311224495,40.1492389264
3053,-74.7310513669,40.1672578396
3054,-74.709475514,39.7167120753
3055,-74.7093998759,39.7347323036
3056,-74.7093241698,39.7527524756
3057,-74.7092483956,39.7707725915
3058,-74.7091725532,39.7887926511
3059,-74.7090966425,39.8068126544
3060,-74.7090206635,39.8248326016
3061,-74.7089446162,39.8428524924
3062,-74.7088685004,39.860872327
3063,-74.7087923161,39.8788921053
3064,-74.7087160632,39.8969118273
3065,-74.7086397416,39.9149314931
3066,-74.7085633513,39.9329511025
3067,-74.7084868922,39.9509706557
3068,-74.7084103642,39.9689901525
3069,-74.7083337674,39.9870095931
3070,-74.7082571015,40.0050289773
3071,-74.7081803665,40.0230483052
3072,-74.7081035624,40.0410675768
3073,-74.7080266891,40.0590867921
3074,-74.7079497465,40.077105951
3075,-74.7078727346,40.0951250536
3076,-74.7077956532,40.1131440998
3077,-74.7077185023,40.1311630896
3078,-74.7076412819,40.1491820231
3079,-74.686223368,39.6986310971
3080,-74.6861417287,39.716651343
3081,-74.6860600158,39.7346715327
3082,-74.6859782295,39.7526916662
3083,-74.6858963696,39.7707117433
3084,-74.6858144361,39.7887317643
3085,-74.6857324288,39.8067517289
3086,-74.6856503478,39.8247716373
3087,-74.6855681928,39.8427914894
3088,-74.6854859639,39.8608112852
3089,-74.685403661,39.8788310248
3090,-74.685321284,39.896850708
3091,-74.6852388328,39.9148703349
3092,-74.6851563074,39.9328899055
3093,-74.6850737077,39.9509094198
3094,-74.6849910335,39.9689288778
3095,-74.6849082849,39.9869482795
3096,-74.6848254618,40.0049676248
3097,-74.684742564,40.0229869138
3098,-74.6846595915,40.0410061464
3099,-74.6845765443,40.0590253227
3100,-74.6844934222,40.0770444426
3101,-74.6844102252,40.0950635061
3102,-74.6843269532,40.1130825133
3103,-74.6842436062,40.1311014641
3104,-74.684160184,40.1491203585
3105,-74.6840766865,40.1671391965
3106,-74.662983355,39.6805454565
3107,-74.6628957253,39.6985657171
3108,-74.6628080167,39.7165859215
3109,-74.6627202293,39.7346060696
3110,-74.6626323628,39.7526261614
3111,-74.6625444174,39.7706461969
3112,-74.6624563928,39.7886661762
3113,-74.662368289,39.8066860991
3114,-74.6622801059,39.8247059658
3115,-74.6621918434,39.8427257762
3116,-74.6621035015,39.8607455303
3117,-74.6620150801,39.878765228
3118,-74.6619265791,39.8967848695
3119,-74.6618379983,39.9148044546
3120,-74.6617493379,39.9328239834
3121,-74.6616605975,39.9508434558
3122,-74.6615717773,39.9688628719
3123,-74.661482877,39.9868822316
3124,-74.6613938967,40.004901535
3125,-74.6613048362,40.0229207821
3126,-74.6612156954,40.0409399727
3127,-74.6611264744,40.058959107
3128,-74.6610371729,40.0769781849
3129,-74.6609477909,40.0949972064
3130,-74.6608583283,40.1130161715
3131,-74.6607687852,40.1310350803
3132,-74.6606791612,40.1490539326
3133,-74.6399424302,39.626414449
3134,-74.6398489891,39.6444348339
3135,-74.6397554639,39.6624551625
3136,-74.6396618547,39.6804754348
3137,-74.6395681613,39.6984956509
3138,-74.6394743836,39.7165158107
3139,-74.6393805216,39.7345359142
3140,-74.6392865752,39.7525559614
3141,-74.6391925442,39.7705759523
3142,-74.6390984286,39.7885958869
3143,-74.6390042284,39.8066157652
3144,-74.6389099433,39.8246355872
3145,-74.6388155734,39.8426553528
3146,-74.6387211186,39.8606750621
3147,-74.6386265788,39.8786947151
3148,-74.6385319538,39.8967143118
3149,-74.6384372436,39.9147338521
3150,-74.6383424482,39.932753336
3151,-74.6382475673,39.9507727636
3152,-74.6381526011,39.9687921348
3153,-74.6380575492,39.9868114497
3154,-74.6379624118,40.0048307081
3155,-74.6378671886,40.0228499102
3156,-74.6377718797,40.0408690559
3157,-74.6376764848,40.0588881452
3158,-74.637581004,40.076907178
3159,-74.6374854371,40.0949261545
3160,-74.6373897841,40.1129450746
3161,-74.6372940449,40.1309639382
3162,-74.6371982193,40.1489827454
3163,-74.6166391721,39.6263398864
3164,-74.6165396838,39.6443602239
3165,-74.6164401059,39.662380505
3166,-74.6163404386,39.6804007298
3167,-74.6162406816,39.6984208984
3168,-74.6161408349,39.7164410106
3169,-74.6160408984,39.7344610665
3170,-74.615940872,39.7524810662
3171,-74.6158407556,39.7705010095
3172,-74.6157405492,39.7885208964
3173,-74.6156402525,39.8065407271
3174,-74.6155398657,39.8245605014
3175,-74.6154393884,39.8425802193
3176,-74.6153388207,39.8605998809
3177,-74.6152381625,39.8786194861
3178,-74.6151374137,39.896639035
3179,-74.6150365742,39.9146585275
3180,-74.6149356438,39.9326779636
3181,-74.6148346226,39.9506973433
3182,-74.6147335104,39.9687166667
3183,-74.6146323071,39.9867359336
3184,-74.6145310126,40.0047551441
3185,-74.6144296269,40.0227742982
3186,-74.6143281498,40.0407933959
3187,-74.6142265813,40.0588124372
3188,-74.6141249212,40.076831422
3189,-74.6140231695,40.0948503505
3190,-74.6139213261,40.1128692224
3191,-74.6138193909,40.1308880379
3192,-74.5933360034,39.6262606496
3193,-74.5932304679,39.6442809366
3194,-74.5931248375,39.6623011673
3195,-74.5930191121,39.6803213416
3196,-74.5929132917,39.6983414597
